Row	energy_consumption	starting_temp	starting_humi	time_taken	factor	path	ending_temp	ending_humi
552	[]	24.79	48.75	[]	Infinity	[]		
553	[]	24.79	48.75	[]	Infinity	[]		
554	[]	24.79	48.75	[]	Infinity	[]		
555	[]	22.98	60.5	[]	Infinity	[]		
556	[]	22.98	60.5	[]	Infinity	[]		
557	[]	22.98	60.5	[]	Infinity	[]		
558	[]	22.98	60.5	[]	Infinity	[]		
559	[]	22.98	60.5	[]	Infinity	[]		
560	[]	24.79	48.75	[]	Infinity	[]		
561	[]	22.98	60.5	[]	Infinity	[]		
562	[]	22.98	60.5	[]	Infinity	[]		
563	[]	24.79	48.75	[]	Infinity	[]		
564	[]	24.79	48.75	[]	Infinity	[]		
565	[]	22.98	60.5	[]	Infinity	[]		
566	[]	24.79	48.75	[]	Infinity	[]		
567	[]	24.79	48.75	[]	Infinity	[]		
568	[]	24.79	48.75	[]	Infinity	[]		
569	[]	24.79	48.75	[]	Infinity	[]		
570	[]	24.79	48.75	[]	Infinity	[]		
571	[]	22.98	60.5	[]	Infinity	[]		
572	[]	24.79	48.75	[]	Infinity	[]		
573	[]	24.79	48.75	[]	Infinity	[]		
574	[]	24.79	48.75	[]	Infinity	[]		
575	[]	24.79	48.75	[]	Infinity	[]		
576	[]	22.98	60.5	[]	Infinity	[]		
577	[]	22.98	60.5	[]	Infinity	[]		
578	[]	24.79	48.75	[]	Infinity	[]		
579	[]	24.79	48.75	[]	Infinity	[]		
580	[]	22.98	60.5	[]	Infinity	[]		
581	[]	22.98	60.5	[]	Infinity	[]		
582	[]	22.98	60.5	[]	Infinity	[]		
583	[]	24.79	48.75	[]	Infinity	[]		
584	[]	24.79	48.75	[]	Infinity	[]		
585	[]	22.98	60.5	[]	Infinity	[]		
586	[]	24.79	48.75	[]	Infinity	[]		
587	[]	22.98	60.5	[]	Infinity	[]		
588	[]	24.79	48.75	[]	Infinity	[]		
589	[]	22.98	60.5	[]	Infinity	[]		
590	[]	22.98	60.5	[]	Infinity	[]		
591	[]	22.98	60.5	[]	Infinity	[]		
592	[]	22.98	60.5	[]	Infinity	[]		
593	[]	22.98	60.5	[]	Infinity	[]		
594	[]	22.98	60.5	[]	Infinity	[]		
595	[]	22.98	60.5	[]	Infinity	[]		
596	[]	22.98	60.5	[]	Infinity	[]		
597	[]	22.98	60.5	[]	Infinity	[]		
598	[]	22.98	60.5	[]	Infinity	[]		
599	[]	22.98	60.5	[]	Infinity	[]		
600	[]	22.98	60.5	[]	Infinity	[]		
601	[]	22.98	60.5	[]	Infinity	[]		
602	[]	22.98	60.5	[]	Infinity	[]		
603	[]	22.98	60.5	[]	Infinity	[]		
604	[]	22.98	60.5	[]	Infinity	[]		
605	[]	22.98	60.5	[]	Infinity	[]		
606	[]	22.98	60.5	[]	Infinity	[]		
607	[]	24.79	48.75	[]	Infinity	[]		
608	[]	24.79	48.75	[]	Infinity	[]		
609	[]	22.98	60.5	[]	Infinity	[]		
610	[]	22.98	60.5	[]	Infinity	[]		
611	[]	24.79	48.75	[]	Infinity	[]		
612	[]	24.79	48.75	[]	Infinity	[]		
613	[]	22.98	60.5	[]	Infinity	[]		
614	[]	22.98	60.5	[]	Infinity	[]		
615	[]	22.98	60.5	[]	Infinity	[]		
616	[]	24.79	48.75	[]	Infinity	[]		
617	[]	24.79	48.75	[]	Infinity	[]		
618	[]	24.79	48.75	[]	Infinity	[]		
619	[]	24.79	48.75	[]	Infinity	[]		
620	[]	22.98	60.5	[]	Infinity	[]		
621	[]	22.98	60.5	[]	Infinity	[]		
622	[]	22.98	60.5	[]	Infinity	[]		
623	[]	22.98	60.5	[]	Infinity	[]		
624	[]	22.98	60.5	[]	Infinity	[]		
625	[]	24.79	48.75	[]	Infinity	[]		
626	[]	22.98	60.5	[]	Infinity	[]		
627	[]	22.98	60.5	[]	Infinity	[]		
628	[]	22.98	60.5	[]	Infinity	[]		
629	[]	22.98	60.5	[]	Infinity	[]		
630	[]	22.98	60.5	[]	Infinity	[]		
631	[]	24.79	48.75	[]	Infinity	[]		
632	[]	22.98	60.5	[]	Infinity	[]		
633	[]	24.79	48.75	[]	Infinity	[]		
634	[]	22.98	60.5	[]	Infinity	[]		
635	[]	24.79	48.75	[]	Infinity	[]		
636	[]	24.79	48.75	[]	Infinity	[]		
637	[]	24.79	48.75	[]	Infinity	[]		
638	[]	22.98	60.5	[]	Infinity	[]		
639	[]	24.79	48.75	[]	Infinity	[]		
640	[]	24.79	48.75	[]	Infinity	[]		
641	[]	22.98	60.5	[]	Infinity	[]		
642	[]	24.79	48.75	[]	Infinity	[]		
643	[]	22.98	60.5	[]	Infinity	[]		
644	[]	22.98	60.5	[]	Infinity	[]		
645	[]	24.79	48.75	[]	Infinity	[]		
646	[]	24.79	48.75	[]	Infinity	[]		
647	[]	22.98	60.5	[]	Infinity	[]		
648	[]	24.79	48.75	[]	Infinity	[]		
649	[]	22.98	60.5	[]	Infinity	[]		
650	[]	24.79	48.75	[]	Infinity	[]		
651	[]	22.98	60.5	[]	Infinity	[]		
652	[]	22.98	60.5	[]	Infinity	[]		
653	[]	24.79	48.75	[]	Infinity	[]		
654	[]	22.98	60.5	[]	Infinity	[]		
656	[]	27.892857142857142	72.64285714285714	[]	Infinity	[]		
657	[]	27.88571428571429	70.28571428571429	[]	Infinity	[]		
658	[]	27.88571428571429	69.78571428571429	[]	Infinity	[]		
659	[]	27.885714285714283	75.78571428571429	[]	Infinity	[]		
660	[]	27.885714285714283	69.71428571428571	[]	Infinity	[]		
661	[]	27.885714285714283	69.07142857142857	[]	Infinity	[]		
662	[]	27.885714285714283	69.07142857142857	[]	Infinity	[]		
663	[]	27.871428571428574	62.0	[]	Infinity	[]		
664	[]	27.871428571428574	70.51785714285714	[]	Infinity	[]		
665	[]	27.871428571428574	70.55357142857143	[]	Infinity	[]		
666	[]	27.871428571428574	70.5	[]	Infinity	[]		
667	[]	27.871428571428574	65.14285714285714	[]	Infinity	[]		
668	[]	27.871428571428574	70.35714285714286	[]	Infinity	[]		
669	[]	27.87142857142857	72.71428571428571	[]	Infinity	[]		
670	[]	27.87142857142857	72.71428571428571	[]	Infinity	[]		
671	[]	27.87142857142857	75.42857142857143	[]	Infinity	[]		
672	[]	27.87142857142857	69.89285714285714	[]	Infinity	[]		
673	[]	27.87142857142857	69.14285714285714	[]	Infinity	[]		
674	[]	27.87142857142857	75.35714285714286	[]	Infinity	[]		
675	[]	27.87142857142857	75.28571428571429	[]	Infinity	[]		
676	[]	27.85714285714286	70.53571428571429	[]	Infinity	[]		
677	[]	27.85714285714286	70.57142857142857	[]	Infinity	[]		
678	[]	27.85714285714286	62.0	[]	Infinity	[]		
679	[]	27.857142857142858	72.78571428571429	[]	Infinity	[]		
680	[]	27.857142857142858	75.85714285714286	[]	Infinity	[]		
681	[]	27.857142857142858	75.92857142857143	[]	Infinity	[]		
682	[]	27.857142857142858	75.85714285714286	[]	Infinity	[]		
683	[]	27.857142857142858	75.85714285714286	[]	Infinity	[]		
684	[]	27.857142857142858	75.85714285714286	[]	Infinity	[]		
685	[]	27.857142857142858	75.85714285714286	[]	Infinity	[]		
686	[]	27.857142857142858	72.71428571428571	[]	Infinity	[]		
687	[]	27.857142857142858	69.35714285714286	[]	Infinity	[]		
688	[]	27.857142857142858	75.42857142857143	[]	Infinity	[]		
689	[]	27.857142857142858	75.42857142857143	[]	Infinity	[]		
690	[]	27.857142857142858	75.35714285714286	[]	Infinity	[]		
691	[]	27.857142857142858	75.42857142857143	[]	Infinity	[]		
692	[]	27.857142857142858	75.42857142857143	[]	Infinity	[]		
693	[]	27.857142857142858	75.5	[]	Infinity	[]		
694	[]	27.842857142857145	75.64285714285714	[]	Infinity	[]		
695	[]	27.842857142857145	69.42857142857143	[]	Infinity	[]		
696	[]	27.842857142857145	69.32142857142857	[]	Infinity	[]		
697	[]	27.842857142857145	69.57142857142857	[]	Infinity	[]		
698	[]	27.842857142857145	70.0	[]	Infinity	[]		
699	[]	27.842857142857145	75.64285714285714	[]	Infinity	[]		
700	[]	27.842857142857145	75.71428571428571	[]	Infinity	[]		
701	[]	27.842857142857145	75.64285714285714	[]	Infinity	[]		
702	[]	27.842857142857145	69.42857142857143	[]	Infinity	[]		
703	[]	27.842857142857145	75.5	[]	Infinity	[]		
704	[]	27.842857142857145	75.85714285714286	[]	Infinity	[]		
705	[]	27.842857142857145	75.85714285714286	[]	Infinity	[]		
706	[]	27.842857142857145	70.64285714285714	[]	Infinity	[]		
707	[]	27.83571428571429	65.14285714285714	[]	Infinity	[]		
708	[]	27.828571428571433	62.07142857142857	[]	Infinity	[]		
709	[]	27.82857142857143	72.71428571428571	[]	Infinity	[]		
710	[]	27.82857142857143	72.71428571428571	[]	Infinity	[]		
711	[]	27.82857142857143	75.78571428571429	[]	Infinity	[]		
712	[]	27.82857142857143	75.71428571428571	[]	Infinity	[]		
713	[]	27.82857142857143	69.5	[]	Infinity	[]		
714	[]	27.82857142857143	69.5	[]	Infinity	[]		
715	[]	27.82857142857143	70.57142857142857	[]	Infinity	[]		
716	[]	27.82857142857143	70.03571428571429	[]	Infinity	[]		
717	[]	27.82857142857143	70.64285714285714	[]	Infinity	[]		
718	[]	27.82857142857143	70.0	[]	Infinity	[]		
719	[]	27.82857142857143	75.64285714285714	[]	Infinity	[]		
720	[]	27.82857142857143	75.64285714285714	[]	Infinity	[]		
721	[]	27.82857142857143	75.85714285714286	[]	Infinity	[]		
722	[]	27.821428571428577	62.0	[]	Infinity	[]		
723	[]	27.821428571428577	75.64285714285714	[]	Infinity	[]		
724	[]	27.821428571428577	75.64285714285714	[]	Infinity	[]		
725	[]	27.821428571428577	75.71428571428571	[]	Infinity	[]		
726	[]	27.821428571428573	70.57142857142857	[]	Infinity	[]		
727	[]	27.814285714285717	75.85714285714286	[]	Infinity	[]		
728	[]	27.814285714285717	75.78571428571429	[]	Infinity	[]		
729	[]	27.814285714285717	75.78571428571429	[]	Infinity	[]		
730	[]	27.814285714285717	75.78571428571429	[]	Infinity	[]		
731	[]	27.814285714285717	72.71428571428571	[]	Infinity	[]		
732	[]	27.814285714285717	70.78571428571429	[]	Infinity	[]		
733	[]	27.814285714285717	69.75	[]	Infinity	[]		
734	[]	27.814285714285717	65.14285714285714	[]	Infinity	[]		
735	[]	27.814285714285717	75.89285714285714	[]	Infinity	[]		
736	[]	27.814285714285717	75.85714285714286	[]	Infinity	[]		
737	[]	27.814285714285717	70.92857142857143	[]	Infinity	[]		
738	[]	27.814285714285717	70.71428571428571	[]	Infinity	[]		
739	[]	27.814285714285717	72.71428571428571	[]	Infinity	[]		
740	[]	27.814285714285717	69.57142857142857	[]	Infinity	[]		
741	[]	27.814285714285717	75.92857142857143	[]	Infinity	[]		
742	[]	27.814285714285717	69.71428571428571	[]	Infinity	[]		
743	[]	27.814285714285717	75.92857142857143	[]	Infinity	[]		
744	[]	27.809523809523814	70.07142857142857	[]	Infinity	[]		
745	[]	27.807142857142857	69.78571428571429	[]	Infinity	[]		
746	[]	27.807142857142857	75.78571428571429	[]	Infinity	[]		
747	[]	27.804761904761907	70.07142857142857	[]	Infinity	[]		
748	[]	27.800000000000004	69.57142857142857	[]	Infinity	[]		
749	[]	27.800000000000004	71.07142857142857	[]	Infinity	[]		
750	[]	27.800000000000004	75.85714285714286	[]	Infinity	[]		
751	[]	27.800000000000004	75.78571428571429	[]	Infinity	[]		
752	[]	27.800000000000004	65.21428571428571	[]	Infinity	[]		
753	[]	27.800000000000004	70.85714285714286	[]	Infinity	[]		
754	[]	27.800000000000004	75.64285714285714	[]	Infinity	[]		
755	[]	27.800000000000004	70.78571428571429	[]	Infinity	[]		
756	[]	27.800000000000004	70.78571428571429	[]	Infinity	[]		
757	[]	27.800000000000004	62.0	[]	Infinity	[]		
758	[]	27.800000000000004	75.85714285714286	[]	Infinity	[]		
759	[]	27.792857142857144	75.85714285714286	[]	Infinity	[]		
760	[]	27.78571428571429	72.71428571428571	[]	Infinity	[]		
761	[]	27.78571428571429	72.71428571428571	[]	Infinity	[]		
762	[]	27.78571428571429	70.07142857142857	[]	Infinity	[]		
763	[]	27.78571428571429	70.0	[]	Infinity	[]		
764	[]	27.78571428571429	70.14285714285714	[]	Infinity	[]		
765	[]	27.78571428571429	75.85714285714286	[]	Infinity	[]		
766	[]	27.78571428571429	70.07142857142857	[]	Infinity	[]		
767	[]	27.771428571428576	70.21428571428571	[]	Infinity	[]		
768	[]	27.771428571428576	70.07142857142857	[]	Infinity	[]		
769	[]	27.771428571428576	71.03571428571429	[]	Infinity	[]		
770	[]	27.771428571428576	71.07142857142857	[]	Infinity	[]		
771	[]	27.771428571428576	71.07142857142857	[]	Infinity	[]		
772	[]	27.771428571428576	72.71428571428571	[]	Infinity	[]		
773	[]	27.771428571428576	72.71428571428571	[]	Infinity	[]		
774	[]	27.771428571428576	72.71428571428571	[]	Infinity	[]		
775	[]	27.771428571428576	65.21428571428571	[]	Infinity	[]		
776	[]	27.771428571428576	70.07142857142857	[]	Infinity	[]		
777	[]	27.771428571428576	70.07142857142857	[]	Infinity	[]		
778	[]	27.771428571428576	70.07142857142857	[]	Infinity	[]		
779	[]	27.771428571428576	70.10714285714286	[]	Infinity	[]		
780	[]	27.771428571428576	70.21428571428571	[]	Infinity	[]		
781	[]	27.771428571428576	70.14285714285714	[]	Infinity	[]		
782	[]	27.771428571428576	70.14285714285714	[]	Infinity	[]		
783	[]	27.757142857142863	70.14285714285714	[]	Infinity	[]		
784	[]	27.757142857142863	70.14285714285714	[]	Infinity	[]		
785	[]	27.757142857142863	70.14285714285714	[]	Infinity	[]		
786	[]	27.757142857142863	72.71428571428571	[]	Infinity	[]		
787	[]	27.757142857142863	72.71428571428571	[]	Infinity	[]		
788	[]	27.757142857142863	70.07142857142857	[]	Infinity	[]		
789	[]	27.757142857142863	70.14285714285714	[]	Infinity	[]		
790	[]	27.757142857142863	70.21428571428571	[]	Infinity	[]		
791	[]	27.757142857142863	70.07142857142857	[]	Infinity	[]		
792	[]	27.75714285714286	71.14285714285714	[]	Infinity	[]		
793	[]	27.75	62.0	[]	Infinity	[]		
794	[]	27.74285714285715	72.71428571428571	[]	Infinity	[]		
795	[]	27.74285714285715	72.71428571428571	[]	Infinity	[]		
796	[]	27.74285714285715	72.78571428571429	[]	Infinity	[]		
797	[]	27.742857142857144	71.14285714285714	[]	Infinity	[]		
798	[]	27.742857142857144	71.14285714285714	[]	Infinity	[]		
799	[]	27.74285714285714	65.21428571428571	[]	Infinity	[]		
800	[]	27.72857142857143	71.14285714285714	[]	Infinity	[]		
801	[]	27.72857142857143	71.21428571428571	[]	Infinity	[]		
802	[]	27.72857142857143	72.71428571428571	[]	Infinity	[]		
803	[]	27.72857142857143	72.71428571428571	[]	Infinity	[]		
804	[]	27.728571428571428	62.0	[]	Infinity	[]		
805	[]	27.721428571428564	65.21428571428571	[]	Infinity	[]		
806	[]	27.71428571428572	71.39285714285714	[]	Infinity	[]		
807	[]	27.71428571428572	71.5	[]	Infinity	[]		
808	[]	27.71428571428572	71.5	[]	Infinity	[]		
809	[]	27.71428571428572	71.35714285714286	[]	Infinity	[]		
810	[]	27.71428571428572	71.35714285714286	[]	Infinity	[]		
811	[]	27.71428571428572	71.28571428571429	[]	Infinity	[]		
812	[]	27.71428571428572	71.21428571428571	[]	Infinity	[]		
813	[]	27.714285714285715	72.71428571428571	[]	Infinity	[]		
814	[]	27.707142857142856	72.78571428571429	[]	Infinity	[]		
815	[]	27.700000000000006	71.5	[]	Infinity	[]		
816	[]	27.700000000000006	71.42857142857143	[]	Infinity	[]		
817	[]	27.7	71.5	[]	Infinity	[]		
818	[]	27.699999999999996	65.28571428571429	[]	Infinity	[]		
819	[]	27.696428571428566	62.0	[]	Infinity	[]		
820	[]	27.692857142857143	72.78571428571429	[]	Infinity	[]		
821	[]	27.69285714285714	65.35714285714286	[]	Infinity	[]		
822	[]	27.685714285714287	71.57142857142857	[]	Infinity	[]		
823	[]	27.685714285714283	72.78571428571429	[]	Infinity	[]		
824	[]	27.68571428571428	72.78571428571429	[]	Infinity	[]		
825	[]	27.678571428571423	62.142857142857146	[]	Infinity	[]		
826	[]	27.67142857142857	71.71428571428571	[]	Infinity	[]		
827	[]	27.671428571428567	72.78571428571429	[]	Infinity	[]		
828	[]	27.671428571428567	72.78571428571429	[]	Infinity	[]		
829	[]	27.671428571428567	72.78571428571429	[]	Infinity	[]		
830	[]	27.671428571428567	72.78571428571429	[]	Infinity	[]		
831	[]	27.671428571428567	72.78571428571429	[]	Infinity	[]		
832	[]	27.671428571428567	72.78571428571429	[]	Infinity	[]		
833	[]	27.65714285714285	72.78571428571429	[]	Infinity	[]		
834	[]	27.65714285714285	71.85714285714286	[]	Infinity	[]		
835	[]	27.65714285714285	72.78571428571429	[]	Infinity	[]		
836	[]	27.65714285714285	72.78571428571429	[]	Infinity	[]		
837	[]	27.65714285714285	72.78571428571429	[]	Infinity	[]		
838	[]	27.65714285714285	71.71428571428571	[]	Infinity	[]		
839	[]	27.65714285714285	71.78571428571429	[]	Infinity	[]		
840	[]	27.64642857142857	62.07142857142857	[]	Infinity	[]		
841	[]	27.64285714285714	72.78571428571429	[]	Infinity	[]		
842	[]	27.64285714285714	71.96428571428571	[]	Infinity	[]		
843	[]	27.63571428571428	71.85714285714286	[]	Infinity	[]		
844	[]	27.63571428571428	72.0	[]	Infinity	[]		
845	[]	27.628571428571426	65.35714285714286	[]	Infinity	[]		
846	[]	27.628571428571426	72.78571428571429	[]	Infinity	[]		
847	[]	27.628571428571426	72.0	[]	Infinity	[]		
848	[]	27.628571428571426	71.85714285714286	[]	Infinity	[]		
849	[]	27.628571428571426	72.0	[]	Infinity	[]		
850	[]	27.61428571428571	62.142857142857146	[]	Infinity	[]		
851	[]	27.61428571428571	72.78571428571429	[]	Infinity	[]		
852	[]	27.61428571428571	65.35714285714286	[]	Infinity	[]		
853	[]	27.61428571428571	65.28571428571429	[]	Infinity	[]		
854	[]	27.61428571428571	72.78571428571429	[]	Infinity	[]		
855	[]	27.614285714285707	72.14285714285714	[]	Infinity	[]		
856	[]	27.614285714285707	72.0	[]	Infinity	[]		
857	[]	27.614285714285707	72.0	[]	Infinity	[]		
858	[]	27.599999999999998	72.78571428571429	[]	Infinity	[]		
859	[]	27.599999999999998	62.17857142857143	[]	Infinity	[]		
860	[]	27.599999999999994	72.21428571428571	[]	Infinity	[]		
861	[]	27.599999999999994	72.0	[]	Infinity	[]		
862	[]	27.585714285714285	72.78571428571429	[]	Infinity	[]		
863	[]	27.585714285714285	72.85714285714286	[]	Infinity	[]		
864	[]	27.585714285714285	62.214285714285715	[]	Infinity	[]		
865	[]	27.58095238095238	65.42857142857143	[]	Infinity	[]		
866	[]	27.571428571428573	72.78571428571429	[]	Infinity	[]		
867	[]	27.571428571428573	72.85714285714286	[]	Infinity	[]		
868	[]	27.571428571428573	72.85714285714286	[]	Infinity	[]		
869	[]	27.571428571428573	72.85714285714286	[]	Infinity	[]		
870	[]	27.571428571428573	72.85714285714286	[]	Infinity	[]		
871	[]	27.571428571428573	72.78571428571429	[]	Infinity	[]		
872	[]	27.571428571428566	72.21428571428571	[]	Infinity	[]		
873	[]	27.571428571428566	72.35714285714286	[]	Infinity	[]		
874	[]	27.557142857142853	72.85714285714286	[]	Infinity	[]		
875	[]	27.557142857142853	72.85714285714286	[]	Infinity	[]		
876	[]	27.557142857142853	72.21428571428571	[]	Infinity	[]		
877	[]	27.557142857142853	72.5	[]	Infinity	[]		
878	[]	27.557142857142853	72.85714285714286	[]	Infinity	[]		
879	[]	27.557142857142853	72.85714285714286	[]	Infinity	[]		
880	[]	27.557142857142853	72.85714285714286	[]	Infinity	[]		
881	[]	27.557142857142853	72.85714285714286	[]	Infinity	[]		
882	[]	27.557142857142853	72.85714285714286	[]	Infinity	[]		
883	[]	27.557142857142853	72.85714285714286	[]	Infinity	[]		
884	[]	27.557142857142853	72.28571428571429	[]	Infinity	[]		
885	[]	27.55	72.46428571428571	[]	Infinity	[]		
886	[]	27.55	62.214285714285715	[]	Infinity	[]		
887	[]	27.55	72.5	[]	Infinity	[]		
888	[]	27.547619047619047	65.42857142857143	[]	Infinity	[]		
889	[]	27.54285714285714	72.85714285714286	[]	Infinity	[]		
890	[]	27.54285714285714	72.85714285714286	[]	Infinity	[]		
891	[]	27.54285714285714	72.85714285714286	[]	Infinity	[]		
892	[]	27.54285714285714	72.28571428571429	[]	Infinity	[]		
893	[]	27.54285714285714	62.214285714285715	[]	Infinity	[]		
894	[]	27.54285714285714	72.57142857142857	[]	Infinity	[]		
895	[]	27.52857142857143	72.85714285714286	[]	Infinity	[]		
896	[]	27.52857142857143	72.71428571428571	[]	Infinity	[]		
897	[]	27.52857142857143	72.64285714285714	[]	Infinity	[]		
898	[]	27.52857142857143	72.85714285714286	[]	Infinity	[]		
899	[]	27.52857142857143	72.64285714285714	[]	Infinity	[]		
900	[]	27.52857142857143	72.85714285714286	[]	Infinity	[]		
901	[]	27.52857142857143	72.85714285714286	[]	Infinity	[]		
902	[]	27.52857142857143	72.78571428571429	[]	Infinity	[]		
903	[]	27.52857142857143	72.85714285714286	[]	Infinity	[]		
904	[]	27.52857142857143	72.64285714285714	[]	Infinity	[]		
905	[]	27.514285714285712	72.85714285714286	[]	Infinity	[]		
906	[]	27.514285714285712	72.78571428571429	[]	Infinity	[]		
907	[]	27.514285714285712	65.5	[]	Infinity	[]		
908	[]	27.50714285714286	72.67857142857143	[]	Infinity	[]		
909	[]	27.5	72.85714285714286	[]	Infinity	[]		
910	[]	27.5	72.85714285714286	[]	Infinity	[]		
911	[]	27.5	72.85714285714286	[]	Infinity	[]		
912	[]	27.5	72.85714285714286	[]	Infinity	[]		
913	[]	27.5	72.85714285714286	[]	Infinity	[]		
914	[]	27.5	62.214285714285715	[]	Infinity	[]		
915	[]	27.5	65.53571428571429	[]	Infinity	[]		
916	[]	27.5	72.83333333333333	[]	Infinity	[]		
917	[]	27.499999999999996	72.80952380952381	[]	Infinity	[]		
918	[]	27.49285714285714	72.85714285714286	[]	Infinity	[]		
919	[]	27.485714285714288	62.285714285714285	[]	Infinity	[]		
920	[]	27.485714285714288	72.85714285714286	[]	Infinity	[]		
921	[]	27.485714285714288	72.85714285714286	[]	Infinity	[]		
922	[]	27.478571428571428	72.85714285714286	[]	Infinity	[]		
923	[]	27.478571428571428	73.0	[]	Infinity	[]		
924	[]	27.47142857142857	62.285714285714285	[]	Infinity	[]		
925	[]	27.47142857142857	65.64285714285714	[]	Infinity	[]		
926	[]	27.47142857142857	72.85714285714286	[]	Infinity	[]		
928	[]	27.457142857142856	72.92857142857143	[]	Infinity	[]		
929	[]	27.457142857142856	72.92857142857143	[]	Infinity	[]		
930	[]	27.457142857142856	73.07142857142857	[]	Infinity	[]		
931	[]	27.457142857142856	73.0	[]	Infinity	[]		
932	[]	27.457142857142856	72.92857142857143	[]	Infinity	[]		
933	[]	27.457142857142856	73.0	[]	Infinity	[]		
934	[]	27.457142857142856	72.92857142857143	[]	Infinity	[]		
935	[]	27.457142857142856	73.0	[]	Infinity	[]		
936	[]	27.45	62.285714285714285	[]	Infinity	[]		
937	[]	27.442857142857143	73.07142857142857	[]	Infinity	[]		
938	[]	27.442857142857143	73.14285714285714	[]	Infinity	[]		
939	[]	27.421428571428574	65.64285714285714	[]	Infinity	[]		
940	[]	27.414285714285715	62.285714285714285	[]	Infinity	[]		
941	[]	27.400000000000002	65.64285714285714	[]	Infinity	[]		
942	[]	27.400000000000002	65.64285714285714	[]	Infinity	[]		
943	[]	27.4	73.14285714285714	[]	Infinity	[]		
944	[]	27.38571428571429	62.285714285714285	[]	Infinity	[]		
945	[]	27.385714285714283	73.14285714285714	[]	Infinity	[]		
946	[]	27.371428571428574	65.71428571428571	[]	Infinity	[]		
947	[]	27.37142857142857	73.07142857142857	[]	Infinity	[]		
948	[]	27.37142857142857	73.03571428571429	[]	Infinity	[]		
949	[]	27.35714285714286	62.285714285714285	[]	Infinity	[]		
950	[]	27.357142857142858	73.0	[]	Infinity	[]		
951	[]	27.35	62.357142857142854	[]	Infinity	[]		
952	[]	27.342857142857145	72.92857142857143	[]	Infinity	[]		
953	[]	27.342857142857145	72.85714285714286	[]	Infinity	[]		
954	[]	27.328571428571433	65.64285714285714	[]	Infinity	[]		
955	[]	27.32857142857143	72.71428571428571	[]	Infinity	[]		
956	[]	27.300000000000004	65.64285714285714	[]	Infinity	[]		
957	[]	27.300000000000004	62.357142857142854	[]	Infinity	[]		
958	[]	27.300000000000004	62.357142857142854	[]	Infinity	[]		
959	[]	27.295238095238098	65.64285714285714	[]	Infinity	[]		
960	[]	27.28571428571429	62.42857142857143	[]	Infinity	[]		
961	[]	27.271428571428572	62.357142857142854	[]	Infinity	[]		
962	[]	27.257142857142863	71.78571428571429	[]	Infinity	[]		
963	[]	27.235714285714288	62.357142857142854	[]	Infinity	[]		
964	[]	27.23333333333333	65.64285714285714	[]	Infinity	[]		
965	[]	27.228571428571428	54.642857142857146	[]	Infinity	[]		
966	[]	27.228571428571428	54.785714285714285	[]	Infinity	[]		
967	[]	27.228571428571428	54.857142857142854	[]	Infinity	[]		
968	[]	27.228571428571428	54.857142857142854	[]	Infinity	[]		
969	[]	27.228571428571428	62.357142857142854	[]	Infinity	[]		
970	[]	27.228571428571428	55.17857142857143	[]	Infinity	[]		
971	[]	27.214285714285715	67.21428571428571	[]	Infinity	[]		
972	[]	27.214285714285715	65.64285714285714	[]	Infinity	[]		
973	[]	27.214285714285715	54.25	[]	Infinity	[]		
974	[]	27.214285714285715	55.035714285714285	[]	Infinity	[]		
975	[]	27.2	55.464285714285715	[]	Infinity	[]		
976	[]	27.2	55.357142857142854	[]	Infinity	[]		
977	[]	27.2	55.92857142857143	[]	Infinity	[]		
978	[]	27.2	55.357142857142854	[]	Infinity	[]		
979	[]	27.2	62.285714285714285	[]	Infinity	[]		
980	[]	27.2	53.92857142857143	[]	Infinity	[]		
981	[]	27.199999999999996	54.0	[]	Infinity	[]		
982	[]	27.199999999999996	65.78571428571429	[]	Infinity	[]		
983	[]	27.199999999999996	55.714285714285715	[]	Infinity	[]		
984	[]	27.199999999999996	54.357142857142854	[]	Infinity	[]		
985	[]	27.192857142857143	66.82142857142857	[]	Infinity	[]		
986	[]	27.185714285714283	52.67857142857143	[]	Infinity	[]		
987	[]	27.185714285714283	52.892857142857146	[]	Infinity	[]		
988	[]	27.185714285714283	55.5	[]	Infinity	[]		
989	[]	27.185714285714283	53.035714285714285	[]	Infinity	[]		
990	[]	27.185714285714283	53.214285714285715	[]	Infinity	[]		
991	[]	27.185714285714283	65.85714285714286	[]	Infinity	[]		
992	[]	27.185714285714283	65.78571428571429	[]	Infinity	[]		
993	[]	27.185714285714283	53.25	[]	Infinity	[]		
994	[]	27.185714285714283	54.392857142857146	[]	Infinity	[]		
995	[]	27.185714285714283	53.357142857142854	[]	Infinity	[]		
996	[]	27.185714285714283	53.642857142857146	[]	Infinity	[]		
997	[]	27.185714285714283	53.857142857142854	[]	Infinity	[]		
998	[]	27.185714285714283	52.57142857142857	[]	Infinity	[]		
999	[]	27.185714285714283	52.642857142857146	[]	Infinity	[]		
1000	[]	27.185714285714283	55.57142857142857	[]	Infinity	[]		
1001	[]	27.185714285714283	56.0	[]	Infinity	[]		
1002	[]	27.185714285714283	56.214285714285715	[]	Infinity	[]		
1003	[]	27.185714285714283	56.32142857142857	[]	Infinity	[]		
1004	[]	27.185714285714283	52.095238095238095	[]	Infinity	[]		
1005	[]	27.185714285714283	62.285714285714285	[]	Infinity	[]		
1006	[]	27.185714285714283	56.5	[]	Infinity	[]		
1007	[]	27.185714285714283	55.785714285714285	[]	Infinity	[]		
1008	[]	27.178571428571423	54.92857142857143	[]	Infinity	[]		
